experiment_name,condition_id,condition_short,session_id,seed,communication,value_gap,info_asymmetry,buyer_wtp,seller_wta,gains_from_trade,feasible,deal,final_price,surplus_captured,price_split_ratio,rounds_to_agreement,bargain_rounds_played,buyer_earnings,seller_earnings,n_comm_messages,n_value_signals,guardrail_triggered
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s4,10005,extended_talk,narrow,one_sided_buyer_known,11.2,8.13,3.07,1,1,9.5,1.0,0.4463,4,4,1.7,1.37,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s5,10006,extended_talk,narrow,one_sided_buyer_known,8.95,6.68,2.27,1,1,7.5,1.0,0.3612,4,4,1.45,0.82,6,3,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s6,10007,extended_talk,narrow,one_sided_buyer_known,9.03,7.15,1.88,1,1,8.25,1.0,0.5851,4,4,0.78,1.1,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s7,10008,extended_talk,narrow,one_sided_buyer_known,8.58,7.85,0.73,1,1,8.15,1.0,0.411,4,4,0.43,0.3,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s8,10009,extended_talk,narrow,one_sided_buyer_known,9.27,7.38,1.89,1,1,8.5,1.0,0.5926,4,4,0.77,1.12,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s9,10010,extended_talk,narrow,one_sided_buyer_known,10.2,7.11,3.09,1,1,8.75,1.0,0.5307,4,4,1.45,1.64,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s10,10011,extended_talk,narrow,one_sided_buyer_known,8.6,8.03,0.57,1,1,8.3,1.0,0.4737,4,4,0.3,0.27,6,1,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s11,10012,extended_talk,narrow,one_sided_buyer_known,9.82,9.05,0.77,1,1,9.3,1.0,0.3247,4,4,0.52,0.25,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s12,10013,extended_talk,narrow,one_sided_buyer_known,9.42,6.43,2.99,1,1,7.5,1.0,0.3579,4,4,1.92,1.07,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s13,10014,extended_talk,narrow,one_sided_buyer_known,9.68,8.21,1.47,1,1,9.3,1.0,0.7415,4,4,0.38,1.09,6,8,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s14,10015,extended_talk,narrow,one_sided_buyer_known,8.52,6.88,1.64,1,1,7.8,1.0,0.561,4,4,0.72,0.92,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s15,10016,extended_talk,narrow,one_sided_buyer_known,9.82,6.24,3.58,1,1,8.5,1.0,0.6313,4,4,1.32,2.26,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s16,10017,extended_talk,narrow,one_sided_buyer_known,10.49,8.29,2.2,1,1,9.25,1.0,0.4364,4,4,1.24,0.96,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s17,10018,extended_talk,narrow,one_sided_buyer_known,10.1,6.86,3.24,1,1,8.75,1.0,0.5833,4,4,1.35,1.89,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s18,10019,extended_talk,narrow,one_sided_buyer_known,9.98,6.32,3.66,1,1,8.75,1.0,0.6639,4,4,1.23,2.43,6,1,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s19,10020,extended_talk,narrow,one_sided_buyer_known,11.0,6.32,4.68,1,1,9.75,1.0,0.7329,4,4,1.25,3.43,6,2,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s20,10021,extended_talk,narrow,one_sided_buyer_known,10.3,9.08,1.22,1,1,9.75,1.0,0.5492,4,4,0.55,0.67,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s21,10022,extended_talk,narrow,one_sided_buyer_known,10.91,7.83,3.08,1,1,8.75,1.0,0.2987,4,4,2.16,0.92,6,5,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s22,10023,extended_talk,narrow,one_sided_buyer_known,10.51,6.65,3.86,1,1,8.5,1.0,0.4793,4,4,2.01,1.85,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s23,10024,extended_talk,narrow,one_sided_buyer_known,8.61,6.07,2.54,1,1,8.0,1.0,0.7598,4,4,0.61,1.93,6,4,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s24,10025,extended_talk,narrow,one_sided_buyer_known,9.87,6.64,3.23,1,1,9.0,1.0,0.7307,4,4,0.87,2.36,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s25,10026,extended_talk,narrow,one_sided_buyer_known,10.25,9.38,0.87,1,1,9.75,1.0,0.4253,4,4,0.5,0.37,6,7,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s26,10027,extended_talk,narrow,one_sided_buyer_known,8.87,8.54,0.33,1,1,8.75,1.0,0.6364,4,4,0.12,0.21,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s27,10028,extended_talk,narrow,one_sided_buyer_known,9.29,6.86,2.43,1,1,7.5,1.0,0.2634,4,4,1.79,0.64,6,0,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s28,10029,extended_talk,narrow,one_sided_buyer_known,8.72,7.71,1.01,1,1,8.25,1.0,0.5347,4,4,0.47,0.54,6,1,0
mug_bargain_cheap_talk,C10_ext_narrow_onesided,C10,C10_s29,10030,extended_talk,narrow,one_sided_buyer_known,10.39,7.23,3.16,1,1,8.5,1.0,0.4019,4,4,1.89,1.27,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s0,11001,extended_talk,wide,two_sided_private,7.31,7.41,-0.1,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s1,11002,extended_talk,wide,two_sided_private,13.51,11.62,1.89,1,1,13.0,1.0,0.7302,4,4,0.51,1.38,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s2,11003,extended_talk,wide,two_sided_private,14.93,14.9,0.03,1,1,14.5,1.0,-13.3333,4,4,0.43,-0.4,6,1,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s3,11004,extended_talk,wide,two_sided_private,11.55,7.31,4.24,1,1,9.5,1.0,0.5165,4,4,2.05,2.19,6,6,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s4,11005,extended_talk,wide,two_sided_private,10.51,11.64,-1.13,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s5,11006,extended_talk,wide,two_sided_private,13.12,8.16,4.96,1,1,11.0,1.0,0.5726,4,4,2.12,2.84,6,1,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s6,11007,extended_talk,wide,two_sided_private,8.17,14.62,-6.45,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s7,11008,extended_talk,wide,two_sided_private,9.2,6.02,3.18,1,1,9.0,1.0,0.9371,4,4,0.2,2.98,6,10,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s8,11009,extended_talk,wide,two_sided_private,6.19,8.7,-2.51,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s9,11010,extended_talk,wide,two_sided_private,9.21,12.56,-3.35,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s10,11011,extended_talk,wide,two_sided_private,8.0,6.56,1.44,1,0,,0.0,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s11,11012,extended_talk,wide,two_sided_private,13.78,12.4,1.38,1,1,13.0,1.0,0.4348,4,4,0.78,0.6,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s12,11013,extended_talk,wide,two_sided_private,14.85,11.29,3.56,1,1,12.0,1.0,0.1994,4,4,2.85,0.71,6,8,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s13,11014,extended_talk,wide,two_sided_private,7.0,8.06,-1.06,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s14,11015,extended_talk,wide,two_sided_private,8.41,14.33,-5.92,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s15,11016,extended_talk,wide,two_sided_private,14.77,9.8,4.97,1,1,13.0,1.0,0.6439,4,4,1.77,3.2,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s16,11017,extended_talk,wide,two_sided_private,10.86,8.76,2.1,1,1,9.5,1.0,0.3524,4,4,1.36,0.74,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s17,11018,extended_talk,wide,two_sided_private,14.25,14.66,-0.41,0,1,13.0,,,4,4,1.25,-1.66,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s18,11019,extended_talk,wide,two_sided_private,6.73,9.35,-2.62,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s19,11020,extended_talk,wide,two_sided_private,14.93,8.87,6.06,1,1,11.0,1.0,0.3515,4,4,3.93,2.13,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s20,11021,extended_talk,wide,two_sided_private,8.76,14.88,-6.12,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s21,11022,extended_talk,wide,two_sided_private,6.96,13.88,-6.92,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s22,11023,extended_talk,wide,two_sided_private,7.39,9.33,-1.94,0,0,,,,,4,0.0,0.0,6,7,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s23,11024,extended_talk,wide,two_sided_private,13.43,14.84,-1.41,0,0,,,,,4,0.0,0.0,6,2,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s24,11025,extended_talk,wide,two_sided_private,12.02,8.81,3.21,1,0,,0.0,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s25,11026,extended_talk,wide,two_sided_private,6.07,11.46,-5.39,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s26,11027,extended_talk,wide,two_sided_private,8.84,6.57,2.27,1,0,,0.0,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s27,11028,extended_talk,wide,two_sided_private,5.61,11.16,-5.55,0,0,,,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s28,11029,extended_talk,wide,two_sided_private,6.74,5.0,1.74,1,0,,0.0,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C11_ext_wide_twosided,C11,C11_s29,11030,extended_talk,wide,two_sided_private,12.08,14.62,-2.54,0,0,,,,,4,0.0,0.0,6,3,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s0,12001,extended_talk,wide,one_sided_buyer_known,13.07,6.4,6.67,1,1,10.25,1.0,0.5772,4,4,2.82,3.85,6,6,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s1,12002,extended_talk,wide,one_sided_buyer_known,8.01,10.69,-2.68,0,0,,,,,4,0.0,0.0,6,4,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s2,12003,extended_talk,wide,one_sided_buyer_known,9.62,10.55,-0.93,0,0,,,,,4,0.0,0.0,6,3,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s3,12004,extended_talk,wide,one_sided_buyer_known,8.64,7.57,1.07,1,1,8.2,1.0,0.5888,4,4,0.44,0.63,6,1,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s4,12005,extended_talk,wide,one_sided_buyer_known,5.4,6.48,-1.08,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s5,12006,extended_talk,wide,one_sided_buyer_known,11.4,14.79,-3.39,0,0,,,,,4,0.0,0.0,6,2,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s6,12007,extended_talk,wide,one_sided_buyer_known,8.73,7.76,0.97,1,1,8.2,1.0,0.4536,4,4,0.53,0.44,6,2,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s7,12008,extended_talk,wide,one_sided_buyer_known,6.21,7.6,-1.39,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s8,12009,extended_talk,wide,one_sided_buyer_known,12.74,8.37,4.37,1,1,11.75,1.0,0.7735,4,4,0.99,3.38,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s9,12010,extended_talk,wide,one_sided_buyer_known,8.54,8.08,0.46,1,1,8.27,1.0,0.413,4,4,0.27,0.19,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s10,12011,extended_talk,wide,one_sided_buyer_known,12.89,14.04,-1.15,0,0,,,,,4,0.0,0.0,6,3,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s11,12012,extended_talk,wide,one_sided_buyer_known,13.95,14.37,-0.42,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s12,12013,extended_talk,wide,one_sided_buyer_known,8.84,14.43,-5.59,0,0,,,,,4,0.0,0.0,6,5,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s13,12014,extended_talk,wide,one_sided_buyer_known,14.76,8.86,5.9,1,1,13.5,1.0,0.7864,4,4,1.26,4.64,6,1,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s14,12015,extended_talk,wide,one_sided_buyer_known,8.71,13.54,-4.83,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s15,12016,extended_talk,wide,one_sided_buyer_known,14.61,6.56,8.05,1,1,12.0,1.0,0.6758,4,4,2.61,5.44,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s16,12017,extended_talk,wide,one_sided_buyer_known,7.98,10.62,-2.64,0,0,,,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s17,12018,extended_talk,wide,one_sided_buyer_known,11.13,13.44,-2.31,0,0,,,,,4,0.0,0.0,6,3,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s18,12019,extended_talk,wide,one_sided_buyer_known,9.09,9.49,-0.4,0,0,,,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s19,12020,extended_talk,wide,one_sided_buyer_known,13.01,11.77,1.24,1,1,12.25,1.0,0.3871,4,4,0.76,0.48,6,7,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s20,12021,extended_talk,wide,one_sided_buyer_known,7.26,14.52,-7.26,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s21,12022,extended_talk,wide,one_sided_buyer_known,13.25,8.24,5.01,1,1,11.5,1.0,0.6507,4,4,1.75,3.26,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s22,12023,extended_talk,wide,one_sided_buyer_known,11.47,14.32,-2.85,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s23,12024,extended_talk,wide,one_sided_buyer_known,14.73,14.81,-0.08,0,1,14.5,,,4,4,0.23,-0.31,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s24,12025,extended_talk,wide,one_sided_buyer_known,13.02,6.89,6.13,1,1,9.5,1.0,0.4258,4,4,3.52,2.61,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s25,12026,extended_talk,wide,one_sided_buyer_known,11.24,7.35,3.89,1,1,10.5,1.0,0.8098,4,4,0.74,3.15,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s26,12027,extended_talk,wide,one_sided_buyer_known,7.93,9.02,-1.09,0,0,,,,,4,0.0,0.0,6,1,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s27,12028,extended_talk,wide,one_sided_buyer_known,11.78,9.3,2.48,1,1,11.0,1.0,0.6855,4,4,0.78,1.7,6,5,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s28,12029,extended_talk,wide,one_sided_buyer_known,5.25,10.1,-4.85,0,0,,,,,4,0.0,0.0,6,0,0
mug_bargain_cheap_talk,C12_ext_wide_onesided,C12,C12_s29,12030,extended_talk,wide,one_sided_buyer_known,13.23,10.24,2.99,1,1,12.25,1.0,0.6722,4,4,0.98,2.01,6,0,0
